Entity,Code,Day,total_vaccinations_per_hundred
Albania,ALB,2021-08-24,48.92
Albania,ALB,2021-08-25,49.24
Albania,ALB,2021-08-26,49.6
Albania,ALB,2021-08-27,50.02
Albania,ALB,2021-08-29,50.61
Albania,ALB,2021-08-30,51.08
Albania,ALB,2021-08-31,51.57
Albania,ALB,2021-09-01,52.03
Albania,ALB,2021-09-02,52.54
Albania,ALB,2021-09-06,53.92
Albania,ALB,2021-09-07,54.42
Albania,ALB,2021-09-08,54.9
Albania,ALB,2021-09-09,55.33
Albania,ALB,2021-09-10,55.68
Albania,ALB,2021-09-11,55.98
Albania,ALB,2021-09-12,56.1
Albania,ALB,2021-09-13,56.4
Albania,ALB,2021-09-14,56.68
Albania,ALB,2021-09-15,56.95
Albania,ALB,2021-09-16,57.2
Albania,ALB,2021-09-17,57.46
Albania,ALB,2021-09-19,57.8
Albania,ALB,2021-09-20,58.07
Albania,ALB,2021-09-21,58.35
Albania,ALB,2021-09-22,58.64
Albania,ALB,2021-09-23,58.98
Albania,ALB,2021-09-24,59.32
Albania,ALB,2021-09-27,60.08
Albania,ALB,2021-09-28,60.39
Albania,ALB,2021-09-29,60.69
Albania,ALB,2021-09-30,61
Albania,ALB,2021-10-01,61.27
Albania,ALB,2021-10-02,61.51
Albania,ALB,2021-10-04,61.82
Albania,ALB,2021-10-05,62.06
Albania,ALB,2021-10-06,62.29
Albania,ALB,2021-10-07,62.49
Albania,ALB,2021-10-08,62.69
Albania,ALB,2021-10-09,62.89
Albania,ALB,2021-10-11,63.19
Albania,ALB,2021-10-12,63.42
Albania,ALB,2021-10-13,63.63
Albania,ALB,2021-10-17,64.34
Albania,ALB,2021-10-18,64.55
Albania,ALB,2021-10-19,64.76
Albania,ALB,2021-10-20,64.97
Albania,ALB,2021-10-21,65.17
Albania,ALB,2021-10-22,65.36
Albania,ALB,2021-10-24,65.64
Albania,ALB,2021-10-25,65.83
Albania,ALB,2021-10-27,66.24
Albania,ALB,2021-10-28,66.44
Albania,ALB,2021-10-29,66.62
Albania,ALB,2021-11-01,66.9
Albania,ALB,2021-11-03,67.49
Albania,ALB,2021-11-06,68.12
Albania,ALB,2021-11-07,68.21
Albania,ALB,2021-11-09,68.78
Albania,ALB,2021-11-10,69.08
Albania,ALB,2021-11-11,69.37
Albania,ALB,2021-11-14,70.06
Albania,ALB,2021-11-16,70.65
Albania,ALB,2021-11-17,70.96
Albania,ALB,2021-11-18,71.24
Albania,ALB,2021-11-21,71.82
Albania,ALB,2021-11-24,72.68
Albania,ALB,2021-11-25,72.92
Albania,ALB,2021-11-28,73.45
Albania,ALB,2021-11-30,73.6
Albania,ALB,2021-12-01,73.98
Albania,ALB,2021-12-03,74.64
Albania,ALB,2021-12-05,75.03
Albania,ALB,2021-12-06,75.35
Albania,ALB,2021-12-07,75.71
Albania,ALB,2021-12-08,75.88
Albania,ALB,2021-12-12,76.93
Albania,ALB,2021-12-13,77.28
Albania,ALB,2021-12-14,77.64
Albania,ALB,2021-12-15,77.99
Albania,ALB,2021-12-18,78.85
Albania,ALB,2021-12-21,79.54
Albania,ALB,2021-12-23,80.09
Albania,ALB,2021-12-28,81.15
Albania,ALB,2022-01-04,82.54
Albania,ALB,2022-01-05,82.94
Albania,ALB,2022-01-08,84.01
Albania,ALB,2022-01-10,84.45
Albania,ALB,2022-01-11,84.76
Albania,ALB,2022-01-30,88.4
Albania,ALB,2022-02-01,91.53
Albania,ALB,2022-02-06,92.28
Albania,ALB,2022-02-07,92.46
Albania,ALB,2022-02-13,93.24
Albania,ALB,2022-02-14,93.38
Albania,ALB,2022-02-15,93.52
Albania,ALB,2022-02-16,93.64
Albania,ALB,2022-02-20,94.01
Albania,ALB,2022-02-27,94.67
Albania,ALB,2022-03-01,94.88
Albania,ALB,2022-03-07,95.39
Albania,ALB,2022-03-10,95.63
Albania,ALB,2022-03-14,95.82
Albania,ALB,2022-03-15,95.91
Albania,ALB,2022-03-24,96.48
Albania,ALB,2022-03-29,96.78
Albania,ALB,2022-03-31,96.92
Albania,ALB,2022-04-04,97.15
Albania,ALB,2022-04-07,97.41
Albania,ALB,2022-04-11,97.64
Albania,ALB,2022-04-14,97.85
Albania,ALB,2022-04-20,98.13
Albania,ALB,2022-05-01,98.98
Albania,ALB,2022-05-15,99.52
Albania,ALB,2022-05-22,100.41
Albania,ALB,2022-05-29,100.66
Albania,ALB,2022-06-05,100.99
Albania,ALB,2022-06-19,101.55
Albania,ALB,2022-06-26,101.8
Albania,ALB,2022-07-10,102.27
Albania,ALB,2022-07-24,102.78
Algeria,DZA,2021-01-29,0
Algeria,DZA,2021-01-30,0
Algeria,DZA,2021-02-19,0.17
Algeria,DZA,2021-08-20,9.38
Algeria,DZA,2021-09-04,18.11
Algeria,DZA,2021-09-12,22.61
Algeria,DZA,2021-09-25,22.75
Algeria,DZA,2021-10-24,25.08
Algeria,DZA,2021-10-27,25.24
Algeria,DZA,2021-10-30,25.31
Algeria,DZA,2021-11-02,25.51
Algeria,DZA,2021-11-08,25.61
Algeria,DZA,2021-11-13,25.75
Algeria,DZA,2021-11-21,27.18
Algeria,DZA,2021-11-22,27.24
Algeria,DZA,2021-11-25,27.34
Algeria,DZA,2021-11-29,27.49
Algeria,DZA,2021-11-30,27.83
Algeria,DZA,2021-12-14,28.15
Algeria,DZA,2021-12-21,28.4
Algeria,DZA,2022-01-09,29.37
Algeria,DZA,2022-02-08,30.47
Algeria,DZA,2022-02-20,30.86
Algeria,DZA,2022-03-09,31.02
Algeria,DZA,2022-04-24,31.17
Algeria,DZA,2022-05-01,34.42
Algeria,DZA,2022-05-29,34.42
Andorra,AND,2021-01-25,0.73
Andorra,AND,2021-02-01,1.31
Andorra,AND,2021-02-10,1.63
Andorra,AND,2021-02-12,2.05
Andorra,AND,2021-02-19,2.71
Andorra,AND,2021-02-24,3.02
Andorra,AND,2021-02-26,3.2
Andorra,AND,2021-03-08,4.57
Andorra,AND,2021-03-10,6.22
Andorra,AND,2021-03-15,10.58
Andorra,AND,2021-03-19,11.75
Andorra,AND,2021-04-04,15.74
Andorra,AND,2021-04-05,19.32
Andorra,AND,2021-04-11,21.62
Andorra,AND,2021-04-12,24.12
Andorra,AND,2021-04-19,33.42
Andorra,AND,2021-04-26,36.06
Andorra,AND,2021-05-03,36.54
Andorra,AND,2021-05-10,40.02
Andorra,AND,2021-05-17,40.89
Andorra,AND,2021-05-31,45.44
Andorra,AND,2021-06-07,52.47
Andorra,AND,2021-06-14,64.66
Andorra,AND,2021-06-21,80.05
Andorra,AND,2021-06-28,86.46
Andorra,AND,2021-07-12,88.59
Andorra,AND,2021-07-19,104.19
Andorra,AND,2021-08-01,109.22
Andorra,AND,2021-08-15,115.98
Andorra,AND,2021-08-29,121.36
Andorra,AND,2021-09-26,129.1
Andorra,AND,2021-10-03,129.93
Andorra,AND,2021-10-31,132.26
Andorra,AND,2021-12-05,134.66
Andorra,AND,2021-12-12,146.4
Andorra,AND,2021-12-26,148.35
Andorra,AND,2022-01-16,171.35
Andorra,AND,2022-01-23,177.38
Andorra,AND,2022-02-06,179.62
Andorra,AND,2022-02-13,180.2
Andorra,AND,2022-02-20,191.42
Andorra,AND,2022-03-13,192.32
Andorra,AND,2022-03-27,192.56
Andorra,AND,2022-04-10,192.7
Andorra,AND,2022-04-24,192.91
Andorra,AND,2022-05-01,193.2
Andorra,AND,2022-05-22,193.58
Andorra,AND,2022-05-29,193.68
Andorra,AND,2022-06-12,193.81
Andorra,AND,2022-06-26,194.07
Andorra,AND,2022-07-03,194.15
Andorra,AND,2022-07-10,194.26
Angola,AGO,2021-03-01,0
Angola,AGO,2021-03-08,0.02
Angola,AGO,2021-03-18,0.14
Angola,AGO,2021-03-24,0.25
Angola,AGO,2021-03-29,0.38
Angola,AGO,2021-04-06,0.53
Angola,AGO,2021-04-11,0.71
Angola,AGO,2021-04-19,1.15
Angola,AGO,2021-04-23,1.32
Angola,AGO,2021-05-12,1.82
Angola,AGO,2021-05-18,1.98
Angola,AGO,2021-05-21,2.2
Angola,AGO,2021-05-26,2.49
Angola,AGO,2021-05-31,2.64
Angola,AGO,2021-06-08,3.23
Angola,AGO,2021-06-10,3.54
Angola,AGO,2021-06-15,3.81
Angola,AGO,2021-06-20,4
Angola,AGO,2021-06-24,4.15
Angola,AGO,2021-06-28,4.31
Angola,AGO,2021-07-05,4.39
Angola,AGO,2021-07-12,4.52
Angola,AGO,2021-07-19,4.62
Angola,AGO,2021-08-03,4.87
Angola,AGO,2021-08-09,4.91
Angola,AGO,2021-08-16,5.01
Angola,AGO,2021-08-20,5.08
Angola,AGO,2021-08-25,5.34
Angola,AGO,2021-09-01,6.05
Angola,AGO,2021-09-11,7.16
Angola,AGO,2021-09-19,8.17
Angola,AGO,2021-09-26,9.08
Angola,AGO,2021-10-08,11.81
Angola,AGO,2021-10-14,12.89
Angola,AGO,2021-10-18,15.14
Angola,AGO,2021-10-20,16.41
Angola,AGO,2021-10-24,17.22
Angola,AGO,2021-10-26,17.87
Angola,AGO,2021-11-02,19.27
Angola,AGO,2021-11-07,21
Angola,AGO,2021-11-11,22.63
Angola,AGO,2021-11-18,23.86
Angola,AGO,2021-11-21,25.5
Angola,AGO,2021-11-24,26.16
Angola,AGO,2021-12-02,28.54
Angola,AGO,2021-12-06,29.03
Angola,AGO,2021-12-09,29.91
Angola,AGO,2021-12-15,31.32
Angola,AGO,2021-12-23,32.36
Angola,AGO,2021-12-30,33.66
Angola,AGO,2022-01-06,34.19
Angola,AGO,2022-01-08,35.07
Angola,AGO,2022-01-12,35.87
Angola,AGO,2022-01-14,36.78
Angola,AGO,2022-01-23,40.41
Angola,AGO,2022-01-28,42.28
Angola,AGO,2022-02-02,43.59
Angola,AGO,2022-02-09,44.94
Angola,AGO,2022-02-15,46.09
Angola,AGO,2022-02-22,47.12
Angola,AGO,2022-03-02,48.21
Angola,AGO,2022-03-08,48.84
Angola,AGO,2022-03-17,50.03
Angola,AGO,2022-03-25,50.82
Angola,AGO,2022-04-26,51.87
Angola,AGO,2022-05-22,53.42
Angola,AGO,2022-05-29,54.94
Angola,AGO,2022-06-05,56.48
Angola,AGO,2022-06-26,59.12
Angola,AGO,2022-07-03,60
Angola,AGO,2022-07-17,61.15
Anguilla,AIA,2021-02-04,0
Anguilla,AIA,2021-02-13,8.51
Anguilla,AIA,2021-02-14,17.53
Anguilla,AIA,2021-02-26,24.94
Anguilla,AIA,2021-03-09,29.84
Anguilla,AIA,2021-03-13,31.74
Anguilla,AIA,2021-03-19,33.95
Anguilla,AIA,2021-04-12,37.04
Anguilla,AIA,2021-04-22,43.79
Anguilla,AIA,2021-05-17,84.02
Anguilla,AIA,2021-05-28,91.68
Anguilla,AIA,2021-06-04,92.41
Anguilla,AIA,2021-06-11,94.82
Anguilla,AIA,2021-06-18,96.48
Anguilla,AIA,2021-06-25,100.23
Anguilla,AIA,2021-07-02,104.49
Anguilla,AIA,2021-07-09,107.6
Anguilla,AIA,2021-07-16,113.04
Anguilla,AIA,2021-07-23,114.27
Anguilla,AIA,2021-07-30,115.49
Anguilla,AIA,2021-08-06,117.16
Anguilla,AIA,2021-08-20,117.17
Anguilla,AIA,2021-09-03,117.25
Anguilla,AIA,2021-09-10,117.32
Anguilla,AIA,2021-09-17,117.85
Anguilla,AIA,2021-09-24,117.97
Anguilla,AIA,2021-10-01,118.73
Anguilla,AIA,2021-10-15,118.74
Anguilla,AIA,2021-11-05,118.75
Anguilla,AIA,2021-11-12,119.23
Anguilla,AIA,2021-11-19,121.03
Anguilla,AIA,2021-11-29,125.25
Anguilla,AIA,2021-12-01,126.41
Anguilla,AIA,2021-12-08,128.76
Anguilla,AIA,2022-01-14,133.6
Anguilla,AIA,2022-01-21,134.93
Anguilla,AIA,2022-01-28,136.16
Anguilla,AIA,2022-02-02,137.19
Anguilla,AIA,2022-02-09,138.28
Anguilla,AIA,2022-02-11,138.28
Anguilla,AIA,2022-02-16,139.62
Anguilla,AIA,2022-02-18,139.62
Anguilla,AIA,2022-02-25,140.7
Anguilla,AIA,2022-03-02,142.05
Anguilla,AIA,2022-03-09,142.32
Anguilla,AIA,2022-03-11,142.32
Anguilla,AIA,2022-03-18,143.71
Anguilla,AIA,2022-03-23,144.19
Anguilla,AIA,2022-04-08,146.8
Anguilla,AIA,2022-05-06,148.4
Anguilla,AIA,2022-05-20,149.06
Anguilla,AIA,2022-05-27,149.82
Anguilla,AIA,2022-06-10,150.35
Anguilla,AIA,2022-06-15,150.78
Anguilla,AIA,2022-06-24,151.88
Anguilla,AIA,2022-07-08,152.73
Antigua and Barbuda,ATG,2021-02-16,0
Antigua and Barbuda,ATG,2021-03-15,25.92
Antigua and Barbuda,ATG,2021-03-19,27.54
Antigua and Barbuda,ATG,2021-03-25,28.35
Antigua and Barbuda,ATG,2021-03-31,28.79
Antigua and Barbuda,ATG,2021-04-03,29
Antigua and Barbuda,ATG,2021-04-14,29.6
Antigua and Barbuda,ATG,2021-04-16,30.48
Antigua and Barbuda,ATG,2021-04-17,30.72
Antigua and Barbuda,ATG,2021-04-22,31.92
Antigua and Barbuda,ATG,2021-05-07,33.35
Antigua and Barbuda,ATG,2021-05-11,33.54
Antigua and Barbuda,ATG,2021-05-17,36.95
Antigua and Barbuda,ATG,2021-05-21,42.39
Antigua and Barbuda,ATG,2021-05-25,45.06
Antigua and Barbuda,ATG,2021-05-26,47.45
Antigua and Barbuda,ATG,2021-05-27,49.28
Antigua and Barbuda,ATG,2021-05-29,51.86
Antigua and Barbuda,ATG,2021-05-31,53.99
Antigua and Barbuda,ATG,2021-06-03,55.58
Antigua and Barbuda,ATG,2021-06-06,59.62
Antigua and Barbuda,ATG,2021-06-07,61.43
Antigua and Barbuda,ATG,2021-06-09,62.3
Antigua and Barbuda,ATG,2021-06-12,63
Antigua and Barbuda,ATG,2021-06-15,63.92
Antigua and Barbuda,ATG,2021-06-17,66.73
Antigua and Barbuda,ATG,2021-06-20,67.38
Antigua and Barbuda,ATG,2021-06-29,68.65
Antigua and Barbuda,ATG,2021-07-01,69.14
Antigua and Barbuda,ATG,2021-07-04,69.4
Antigua and Barbuda,ATG,2021-07-06,69.54
Antigua and Barbuda,ATG,2021-07-08,69.81
Antigua and Barbuda,ATG,2021-07-09,70.09
Antigua and Barbuda,ATG,2021-07-13,70.43
Antigua and Barbuda,ATG,2021-07-15,70.54
Antigua and Barbuda,ATG,2021-07-18,70.93
Antigua and Barbuda,ATG,2021-07-20,71.24
Antigua and Barbuda,ATG,2021-07-21,71.36
Antigua and Barbuda,ATG,2021-07-22,72.78
Antigua and Barbuda,ATG,2021-07-25,73.24
Antigua and Barbuda,ATG,2021-07-28,73.71
Antigua and Barbuda,ATG,2021-07-29,73.86
Antigua and Barbuda,ATG,2021-08-02,74.33
Antigua and Barbuda,ATG,2021-08-04,74.57
Antigua and Barbuda,ATG,2021-08-07,74.99
Antigua and Barbuda,ATG,2021-08-10,75.11
Antigua and Barbuda,ATG,2021-08-14,76.23
Antigua and Barbuda,ATG,2021-08-16,76.63
Antigua and Barbuda,ATG,2021-08-19,76.81
Antigua and Barbuda,ATG,2021-08-22,77.54
Antigua and Barbuda,ATG,2021-08-24,78.2
Antigua and Barbuda,ATG,2021-08-28,79.06
Antigua and Barbuda,ATG,2021-08-30,80.07
Antigua and Barbuda,ATG,2021-08-31,80.53
Antigua and Barbuda,ATG,2021-09-07,83.67
Antigua and Barbuda,ATG,2021-09-10,85.16
Antigua and Barbuda,ATG,2021-09-13,85.73
Antigua and Barbuda,ATG,2021-09-17,87.87
Antigua and Barbuda,ATG,2021-09-24,95.74
Antigua and Barbuda,ATG,2021-09-28,100.11
Antigua and Barbuda,ATG,2021-10-02,103.15
Antigua and Barbuda,ATG,2021-10-04,104.47
Antigua and Barbuda,ATG,2021-10-06,104.95
Antigua and Barbuda,ATG,2021-10-09,106.03
Antigua and Barbuda,ATG,2021-10-13,107.11
Antigua and Barbuda,ATG,2021-10-16,108.76
Antigua and Barbuda,ATG,2021-10-19,110.31
Antigua and Barbuda,ATG,2021-10-23,112.1
Antigua and Barbuda,ATG,2021-10-26,113.18
Antigua and Barbuda,ATG,2021-10-30,114.12
Antigua and Barbuda,ATG,2021-11-05,115.86
Antigua and Barbuda,ATG,2021-11-08,119.27
Antigua and Barbuda,ATG,2021-11-16,123.89
Antigua and Barbuda,ATG,2021-11-21,125
Antigua and Barbuda,ATG,2021-11-23,125.59
Antigua and Barbuda,ATG,2021-11-26,126.19
Antigua and Barbuda,ATG,2021-12-02,127.28
Antigua and Barbuda,ATG,2021-12-05,127.4
Antigua and Barbuda,ATG,2021-12-10,128.52
Antigua and Barbuda,ATG,2021-12-19,129.43
Antigua and Barbuda,ATG,2021-12-25,129.57
Antigua and Barbuda,ATG,2021-12-29,129.96
Antigua and Barbuda,ATG,2022-01-06,130.25
Antigua and Barbuda,ATG,2022-01-13,131.1
Antigua and Barbuda,ATG,2022-01-26,132.54
Antigua and Barbuda,ATG,2022-02-05,132.74
Antigua and Barbuda,ATG,2022-02-17,133.51
Antigua and Barbuda,ATG,2022-02-28,133.8
Antigua and Barbuda,ATG,2022-03-01,134.12
Antigua and Barbuda,ATG,2022-03-14,134.51
Antigua and Barbuda,ATG,2022-03-31,134.74
Antigua and Barbuda,ATG,2022-05-30,135.03
Antigua and Barbuda,ATG,2022-06-17,135.3
Argentina,ARG,2020-12-29,0.05
Argentina,ARG,2020-12-30,0.09
Argentina,ARG,2020-12-31,0.1
Argentina,ARG,2021-01-01,0.1
Argentina,ARG,2021-01-02,0.1
Argentina,ARG,2021-01-03,0.1
Argentina,ARG,2021-01-04,0.13
Argentina,ARG,2021-01-05,0.15
Argentina,ARG,2021-01-06,0.17
Argentina,ARG,2021-01-07,0.21
Argentina,ARG,2021-01-08,0.28
Argentina,ARG,2021-01-09,0.3
Argentina,ARG,2021-01-10,0.3
Argentina,ARG,2021-01-11,0.34
Argentina,ARG,2021-01-12,0.39
Argentina,ARG,2021-01-13,0.42
Argentina,ARG,2021-01-14,0.46
Argentina,ARG,2021-01-15,0.5
Argentina,ARG,2021-01-16,0.51
Argentina,ARG,2021-01-17,0.51
Argentina,ARG,2021-01-18,0.54
Argentina,ARG,2021-01-19,0.57
Argentina,ARG,2021-01-20,0.61
Argentina,ARG,2021-01-21,0.64
Argentina,ARG,2021-01-22,0.66
Argentina,ARG,2021-01-23,0.67
Argentina,ARG,2021-01-24,0.67
Argentina,ARG,2021-01-25,0.7
Argentina,ARG,2021-01-26,0.73
Argentina,ARG,2021-01-27,0.75
Argentina,ARG,2021-01-28,0.79
Argentina,ARG,2021-01-29,0.84
Argentina,ARG,2021-01-30,0.86
Argentina,ARG,2021-01-31,0.86
Argentina,ARG,2021-02-01,0.9
Argentina,ARG,2021-02-02,0.96
Argentina,ARG,2021-02-03,1.02
Argentina,ARG,2021-02-04,1.08
Argentina,ARG,2021-02-05,1.15
Argentina,ARG,2021-02-06,1.17
Argentina,ARG,2021-02-07,1.18
Argentina,ARG,2021-02-08,1.23
Argentina,ARG,2021-02-09,1.27
Argentina,ARG,2021-02-10,1.31
Argentina,ARG,2021-02-11,1.35
Argentina,ARG,2021-02-12,1.38
Argentina,ARG,2021-02-13,1.39
Argentina,ARG,2021-02-14,1.39
Argentina,ARG,2021-02-15,1.39
Argentina,ARG,2021-02-16,1.4
Argentina,ARG,2021-02-17,1.45
Argentina,ARG,2021-02-18,1.59
Argentina,ARG,2021-02-19,1.74
Argentina,ARG,2021-02-20,1.81
Argentina,ARG,2021-02-21,1.86
Argentina,ARG,2021-02-22,2.01
Argentina,ARG,2021-02-23,2.2
Argentina,ARG,2021-02-24,2.41
Argentina,ARG,2021-02-25,2.58
Argentina,ARG,2021-02-26,2.76
Argentina,ARG,2021-02-27,2.8
Argentina,ARG,2021-02-28,2.82
Argentina,ARG,2021-03-01,2.98
Argentina,ARG,2021-03-02,3.15
Argentina,ARG,2021-03-03,3.3
Argentina,ARG,2021-03-04,3.55
Argentina,ARG,2021-03-05,3.8
Argentina,ARG,2021-03-06,3.92
Argentina,ARG,2021-03-07,3.95
Argentina,ARG,2021-03-08,4.17
Argentina,ARG,2021-03-09,4.43
Argentina,ARG,2021-03-10,4.79
Argentina,ARG,2021-03-11,5.2
Argentina,ARG,2021-03-12,5.56
Argentina,ARG,2021-03-13,5.66
Argentina,ARG,2021-03-14,5.68
Argentina,ARG,2021-03-15,5.99
Argentina,ARG,2021-03-16,6.28
Argentina,ARG,2021-03-17,6.59
Argentina,ARG,2021-03-18,6.9
Argentina,ARG,2021-03-19,7.18
Argentina,ARG,2021-03-20,7.29
Argentina,ARG,2021-03-21,7.33
Argentina,ARG,2021-03-22,7.52
Argentina,ARG,2021-03-23,7.75
Argentina,ARG,2021-03-24,7.83
Argentina,ARG,2021-03-25,8.06
Argentina,ARG,2021-03-26,8.27
Argentina,ARG,2021-03-27,8.39
Argentina,ARG,2021-03-28,8.44
Argentina,ARG,2021-03-29,8.7
Argentina,ARG,2021-03-30,9.06
Argentina,ARG,2021-03-31,9.45
Argentina,ARG,2021-04-01,9.71
Argentina,ARG,2021-04-02,9.86
Argentina,ARG,2021-04-03,10.02
Argentina,ARG,2021-04-04,10.13
Argentina,ARG,2021-04-05,10.5
Argentina,ARG,2021-04-06,10.92
Argentina,ARG,2021-04-07,11.45
Argentina,ARG,2021-04-08,11.97
Argentina,ARG,2021-04-09,12.5
Argentina,ARG,2021-04-10,12.71
Argentina,ARG,2021-04-11,12.81
Argentina,ARG,2021-04-12,13.22
Argentina,ARG,2021-04-13,13.63
Argentina,ARG,2021-04-14,14.01
Argentina,ARG,2021-04-15,14.34
Argentina,ARG,2021-04-16,14.61
Argentina,ARG,2021-04-17,14.71
Argentina,ARG,2021-04-18,14.76
Argentina,ARG,2021-04-19,14.96
Argentina,ARG,2021-04-20,15.23
Argentina,ARG,2021-04-21,15.61
Argentina,ARG,2021-04-22,16.01
Argentina,ARG,2021-04-23,16.44
Argentina,ARG,2021-04-24,16.64
Argentina,ARG,2021-04-25,16.75
Argentina,ARG,2021-04-26,17.13
Argentina,ARG,2021-04-27,17.47
Argentina,ARG,2021-04-28,17.82
Argentina,ARG,2021-04-29,18.17
Argentina,ARG,2021-04-30,18.42
Argentina,ARG,2021-05-01,18.46
Argentina,ARG,2021-05-02,18.55
Argentina,ARG,2021-05-03,18.94
Argentina,ARG,2021-05-04,19.45
Argentina,ARG,2021-05-05,19.99
Argentina,ARG,2021-05-06,20.44
Argentina,ARG,2021-05-07,20.89
Argentina,ARG,2021-05-08,21.06
Argentina,ARG,2021-05-09,21.1
Argentina,ARG,2021-05-10,21.41
Argentina,ARG,2021-05-11,21.72
Argentina,ARG,2021-05-12,22.16
Argentina,ARG,2021-05-13,22.58
Argentina,ARG,2021-05-14,23.02
Argentina,ARG,2021-05-15,23.23
Argentina,ARG,2021-05-16,23.38
Argentina,ARG,2021-05-17,23.79
Argentina,ARG,2021-05-18,24.23
Argentina,ARG,2021-05-19,24.6
Argentina,ARG,2021-05-20,25
Argentina,ARG,2021-05-21,25.39
Argentina,ARG,2021-05-22,25.61
Argentina,ARG,2021-05-23,25.71
Argentina,ARG,2021-05-24,25.91
Argentina,ARG,2021-05-25,26.05
Argentina,ARG,2021-05-26,26.39
Argentina,ARG,2021-05-27,26.76
Argentina,ARG,2021-05-28,27.3
Argentina,ARG,2021-05-29,27.81
Argentina,ARG,2021-05-30,28.09
Argentina,ARG,2021-05-31,28.75
Argentina,ARG,2021-06-01,29.45
Argentina,ARG,2021-06-02,30.13
Argentina,ARG,2021-06-03,30.9
Argentina,ARG,2021-06-04,31.8
Argentina,ARG,2021-06-05,32.53
Argentina,ARG,2021-06-06,33.01
Argentina,ARG,2021-06-07,33.79
Argentina,ARG,2021-06-08,34.6
Argentina,ARG,2021-06-09,35.43
Argentina,ARG,2021-06-10,36.17
Argentina,ARG,2021-06-11,36.98
Argentina,ARG,2021-06-12,37.38
Argentina,ARG,2021-06-13,37.57
Argentina,ARG,2021-06-14,38.09
Argentina,ARG,2021-06-15,38.66
Argentina,ARG,2021-06-16,39.3
Argentina,ARG,2021-06-17,39.99
Argentina,ARG,2021-06-18,40.87
Argentina,ARG,2021-06-19,41.39
Argentina,ARG,2021-06-20,41.61
Argentina,ARG,2021-06-21,41.98
Argentina,ARG,2021-06-22,42.62
Argentina,ARG,2021-06-23,43.2
Argentina,ARG,2021-06-24,43.87
Argentina,ARG,2021-06-25,44.7
Argentina,ARG,2021-06-26,45.4
Argentina,ARG,2021-06-27,45.79
Argentina,ARG,2021-06-28,46.61
Argentina,ARG,2021-06-29,47.44
Argentina,ARG,2021-06-30,48.27
Argentina,ARG,2021-07-01,49.22
Argentina,ARG,2021-07-02,50.14
Argentina,ARG,2021-07-03,50.88
Argentina,ARG,2021-07-04,51.32
Argentina,ARG,2021-07-05,52.22
Argentina,ARG,2021-07-06,53.14
Argentina,ARG,2021-07-07,54.04
Argentina,ARG,2021-07-08,54.94
Argentina,ARG,2021-07-09,55.73
Argentina,ARG,2021-07-10,56.47
Argentina,ARG,2021-07-11,56.83
Argentina,ARG,2021-07-12,57.69
Argentina,ARG,2021-07-13,58.56
Argentina,ARG,2021-07-14,59.44
Argentina,ARG,2021-07-15,60.32
Argentina,ARG,2021-07-16,61.33
Argentina,ARG,2021-07-17,62.04
Argentina,ARG,2021-07-18,62.41
Argentina,ARG,2021-07-19,63.34
Argentina,ARG,2021-07-20,64.33
Argentina,ARG,2021-07-21,65.26
Argentina,ARG,2021-07-22,66.11
Argentina,ARG,2021-07-23,67.01
Argentina,ARG,2021-07-24,67.53
Argentina,ARG,2021-07-25,67.83
Argentina,ARG,2021-07-26,68.73
Argentina,ARG,2021-07-27,69.68
Argentina,ARG,2021-07-28,70.69
Argentina,ARG,2021-07-29,71.63
Argentina,ARG,2021-07-30,72.57
Argentina,ARG,2021-07-31,73.18
Argentina,ARG,2021-08-01,73.55
Argentina,ARG,2021-08-02,74.47
Argentina,ARG,2021-08-03,75.37
Argentina,ARG,2021-08-04,76.3
Argentina,ARG,2021-08-05,77.25
Argentina,ARG,2021-08-06,78.16
Argentina,ARG,2021-08-07,78.78
Argentina,ARG,2021-08-08,79.13
Argentina,ARG,2021-08-09,80
Argentina,ARG,2021-08-10,80.81
Argentina,ARG,2021-08-11,81.73
Argentina,ARG,2021-08-12,82.59
